id,lat,lon
65016,38.966898,-76.888778
65017,38.966896,-76.887326
65018,38.966796,-76.885851
65019,38.967211,-76.884280
65020,38.967237,-76.882924
65021,38.967169,-76.881720
65022,38.967189,-76.880417
65023,38.967026,-76.879069
65024,38.966976,-76.877141
65025,38.966862,-76.876061
65026,38.966749,-76.874740
65027,38.966736,-76.873348
65028,38.967238,-76.871781
65029,38.966930,-76.870504
65030,38.967231,-76.868976
65031,38.966928,-76.867283
65032,38.967010,-76.865778
65033,38.967119,-76.864485
65034,38.967035,-76.862980
65035,38.967268,-76.861786
65036,38.967074,-76.860299
65037,38.967230,-76.858780
65038,38.967210,-76.857195
65039,38.967125,-76.855948
65040,38.967023,-76.854421
65041,38.966792,-76.852959
65042,38.967127,-76.851752
65043,38.967180,-76.850129
65044,38.966814,-76.849177
65045,38.967007,-76.847593
65046,38.966714,-76.846308
65047,38.967113,-76.844661
65048,38.966922,-76.843354
65049,38.966903,-76.841515
65050,38.966765,-76.840530
65051,38.967087,-76.838641
65052,38.967051,-76.837456
65053,38.967249,-76.836199
65054,38.967141,-76.834742
65055,38.966973,-76.833188
65056,38.966752,-76.831603
65057,38.967151,-76.830104
65058,38.966732,-76.829010
65059,38.967172,-76.827491
65060,38.967002,-76.826155
65061,38.967240,-76.824725
65062,38.966966,-76.823481
65063,38.966828,-76.821923
65064,38.966852,-76.820114
65065,38.966811,-76.819156
65066,38.966738,-76.817708
65067,38.966853,-76.815994
65068,38.967123,-76.814548
65069,38.967083,-76.813354
65070,38.967141,-76.811639
65071,38.967262,-76.810456
65072,38.967241,-76.808836
65073,38.966967,-76.807792
65074,38.966881,-76.806273
65075,38.967281,-76.804656
65076,38.966810,-76.803358
65077,38.967229,-76.801981
65078,38.966832,-76.800466
65079,38.966802,-76.798951
65080,38.967236,-76.797740
65081,38.966724,-76.796071
65082,38.967041,-76.794788
65083,38.966925,-76.793528
65084,38.966743,-76.792104
65085,38.967270,-76.790346
65086,38.967002,-76.788833
65087,38.967060,-76.787457
65088,38.967088,-76.786148
65089,38.967063,-76.784497
65090,38.967083,-76.783221
65091,38.967008,-76.781952
65092,38.966846,-76.780416
65093,38.966998,-76.779266
65094,38.966982,-76.777635
65095,38.967023,-76.775939
65096,38.968304,-77.225061
65097,38.968694,-77.223868
65098,38.968595,-77.222421
65099,38.968606,-77.221000
65100,38.968446,-77.219608
65101,38.968520,-77.217956
65102,38.968471,-77.216790
65103,38.968256,-77.215065
65104,38.968703,-77.213734
65105,38.968581,-77.212312
65106,38.968174,-77.211145
65107,38.968560,-77.209705
65108,38.968193,-77.208395
65109,38.968414,-77.206505
65110,38.968688,-77.205083
65111,38.968294,-77.203772
65112,38.968479,-77.202412
65113,38.968548,-77.200786
65114,38.968447,-77.199643
65115,38.968215,-77.198148
65116,38.968148,-77.196552
65117,38.968607,-77.195251
65118,38.968675,-77.193920
65119,38.968458,-77.192694
65120,38.968674,-77.190851
65121,38.968353,-77.189840
65122,38.968541,-77.188113
65123,38.968239,-77.186727
65124,38.968493,-77.185164
65125,38.968205,-77.184026
65126,38.968541,-77.182269
65127,38.968393,-77.180962
65128,38.968691,-77.179618
65129,38.968358,-77.178280
65130,38.968444,-77.176522
65131,38.968647,-77.175529
65132,38.968213,-77.173759
65133,38.968550,-77.172249
65134,38.968431,-77.170953
65135,38.968500,-77.169460
65136,38.968494,-77.167938
65137,38.968634,-77.166571
65138,38.968232,-77.165159
65139,38.968180,-77.163975
65140,38.968543,-77.162256
65141,38.968563,-77.160979
65142,38.968435,-77.159882
65143,38.968614,-77.158148
65144,38.968511,-77.156709
65145,38.968340,-77.155111
65146,38.968273,-77.154006
65147,38.968650,-77.152266
65148,38.968455,-77.150895
65149,38.968148,-77.149662
65150,38.968488,-77.148044
65151,38.968374,-77.147055
65152,38.968623,-77.145388
65153,38.968639,-77.144061
65154,38.968253,-77.142332
65155,38.968513,-77.141063
65156,38.968462,-77.139734
65157,38.968262,-77.138104
65158,38.968631,-77.137122
65159,38.968310,-77.135662
65160,38.968659,-77.134054
65161,38.968496,-77.132727
65162,38.968383,-77.130977
65163,38.968524,-77.129994
65164,38.968321,-77.128266
65165,38.968323,-77.127061
65166,38.968526,-77.125310
65167,38.968234,-77.124065
65168,38.968243,-77.122483
65169,38.968471,-77.120892
65170,38.968470,-77.119709
65171,38.968451,-77.118568
65172,38.968501,-77.117033
65173,38.968451,-77.115266
65174,38.968377,-77.113963
65175,38.968374,-77.112349
65176,38.968634,-77.111083
65177,38.968162,-77.109805
65178,38.968664,-77.108121
65179,38.968377,-77.106725
65180,38.968469,-77.105271
65181,38.968648,-77.104234
65182,38.968539,-77.102522
65183,38.968663,-77.101193
65184,38.968655,-77.099598
65185,38.968152,-77.098129
65186,38.968217,-77.097090
65187,38.968516,-77.095387
65188,38.968444,-77.093898
65189,38.968613,-77.092428
65190,38.968378,-77.091028
65191,38.968477,-77.089698
65192,38.968192,-77.088163
65193,38.968295,-77.087065
65194,38.968616,-77.085604
65195,38.968340,-77.084273
65196,38.968291,-77.082764
65197,38.968539,-77.081038
65198,38.968489,-77.079974
65199,38.968446,-77.078197
65200,38.968559,-77.077258
65201,38.968164,-77.075725
65202,38.968572,-77.073880
65203,38.968626,-77.072515
65204,38.968288,-77.071433
65205,38.968383,-77.069752
65206,38.968320,-77.068464
65207,38.968293,-77.066781
65208,38.968352,-77.065754
65209,38.968289,-77.064070
65210,38.968368,-77.062851
65211,38.968502,-77.061146
65212,38.968466,-77.060041
65213,38.968666,-77.058276
65214,38.968281,-77.057107
65215,38.968274,-77.055725
65216,38.968418,-77.054135
65217,38.968654,-77.052526
65218,38.968391,-77.051159
65219,38.968707,-77.049721
65220,38.968549,-77.048307
65221,38.968383,-77.047189
65222,38.968347,-77.045535
65223,38.968624,-77.044291
65224,38.968144,-77.042772
65225,38.968558,-77.041126
65226,38.968703,-77.040064
65227,38.968640,-77.038279
65228,38.968699,-77.036861
65229,38.968313,-77.035459
65230,38.968342,-77.034382
65231,38.968385,-77.032806
65232,38.968267,-77.031187
65233,38.968606,-77.029731
65234,38.968301,-77.028419
65235,38.968291,-77.027259
65236,38.968237,-77.025856
65237,38.968665,-77.024448
65238,38.968643,-77.022670
65239,38.968171,-77.021514
65240,38.968218,-77.019760
65241,38.968557,-77.018575
65242,38.968497,-77.017194
65243,38.968184,-77.015622
65244,38.968589,-77.014178
65245,38.968388,-77.012990
65246,38.968288,-77.011253
65247,38.968618,-77.009904
65248,38.968540,-77.008430
65249,38.968207,-77.007203
65250,38.968442,-77.005681
65251,38.968594,-77.004120
65252,38.968446,-77.003081
65253,38.968523,-77.001210
65254,38.968478,-77.000147
65255,38.968422,-76.998634
65256,38.968473,-76.997329
65257,38.968197,-76.995578
65258,38.968470,-76.994247
65259,38.968677,-76.993135
65260,38.968352,-76.991233
65261,38.968404,-76.990184
65262,38.968516,-76.988642
65263,38.968470,-76.986931
65264,38.968654,-76.985924
65265,38.968343,-76.984312
65266,38.968687,-76.982944
65267,38.968327,-76.981449
65268,38.968363,-76.980299
65269,38.968688,-76.978580
65270,38.968559,-76.977077
65271,38.968336,-76.975662
65272,38.968654,-76.974258
65273,38.968220,-76.972862
65274,38.968673,-76.971493
65275,38.968198,-76.970247
65276,38.968188,-76.968466
65277,38.968195,-76.967044
65278,38.968416,-76.965869
65279,38.968235,-76.964169
65280,38.968206,-76.962969
65281,38.968481,-76.961632
65282,38.968669,-76.960010
65283,38.968466,-76.958904
65284,38.968586,-76.957217
65285,38.968677,-76.955719
65286,38.968335,-76.954482
65287,38.968200,-76.952747
65288,38.968187,-76.951313
65289,38.968591,-76.950131
65290,38.968142,-76.948585
65291,38.968686,-76.947463
65292,38.968487,-76.945621
65293,38.968251,-76.944226
65294,38.968374,-76.942997
65295,38.968601,-76.941592
65296,38.968355,-76.940135
65297,38.968625,-76.938510
65298,38.968701,-76.937202
65299,38.968240,-76.935963
65300,38.968457,-76.934225
65301,38.968602,-76.932738
65302,38.968404,-76.931550
65303,38.968364,-76.930045
65304,38.968584,-76.928949
65305,38.968271,-76.927260
65306,38.968158,-76.925787
65307,38.968291,-76.924269
65308,38.968275,-76.922764
65309,38.968672,-76.921760
65310,38.968541,-76.920216
65311,38.968526,-76.918936
65312,38.968446,-76.917294
65313,38.968496,-76.915855
65314,38.968260,-76.914575
65315,38.968270,-76.913162
65316,38.968264,-76.911598
65317,38.968353,-76.910408
65318,38.968477,-76.908841
65319,38.968602,-76.907404
65320,38.968290,-76.906153
65321,38.968332,-76.904387
65322,38.968657,-76.902809
65323,38.968580,-76.901751
65324,38.968415,-76.900350
65325,38.968421,-76.898912
65326,38.968285,-76.897105
65327,38.968156,-76.895997
65328,38.968404,-76.894523
65329,38.968182,-76.892900
65330,38.968239,-76.891697
65331,38.968686,-76.890456
65332,38.968394,-76.888547
65333,38.968183,-76.887178
65334,38.968603,-76.885784
65335,38.968291,-76.884705
65336,38.968549,-76.883299
65337,38.968459,-76.881715
65338,38.968411,-76.880245
65339,38.968705,-76.878727
65340,38.968461,-76.877384
65341,38.968146,-76.875945
65342,38.968261,-76.874322
65343,38.968526,-76.873045
65344,38.968471,-76.871653
65345,38.968460,-76.870355
65346,38.968553,-76.868767
65347,38.968695,-76.867227
65348,38.968278,-76.866155
65349,38.968175,-76.864828
65350,38.968250,-76.863438
65351,38.968707,-76.861601
65352,38.968701,-76.860546
65353,38.968149,-76.858829
65354,38.968438,-76.857626
65355,38.968249,-76.856207
65356,38.968707,-76.854376
65357,38.968646,-76.852947
65358,38.968150,-76.851821
65359,38.968612,-76.850464
65360,38.968600,-76.848789
65361,38.968257,-76.847560
65362,38.968691,-76.845948
65363,38.968153,-76.844439
65364,38.968660,-76.843237
65365,38.968442,-76.841592
65366,38.968360,-76.840462
65367,38.968699,-76.838714
65368,38.968529,-76.837760
65369,38.968174,-76.835902
65370,38.968376,-76.834671
65371,38.968631,-76.833178
65372,38.968211,-76.831784
65373,38.968440,-76.830244
65374,38.968300,-76.828779
65375,38.968585,-76.827675
65376,38.968283,-76.826071
65377,38.968155,-76.824421
65378,38.968543,-76.823033
65379,38.968373,-76.821718
65380,38.968375,-76.820409
65381,38.968215,-76.819225
65382,38.968343,-76.817729
65383,38.968238,-76.815854
65384,38.968616,-76.814578
65385,38.968528,-76.813086
65386,38.968144,-76.811995
65387,38.968180,-76.810250
65388,38.968673,-76.809004
65389,38.968658,-76.807745
65390,38.968282,-76.806323
65391,38.968589,-76.804462
65392,38.968700,-76.803432
65393,38.968461,-76.801757
65394,38.968697,-76.800275
65395,38.968555,-76.799099
65396,38.968682,-76.797655
65397,38.968645,-76.795936
65398,38.968227,-76.794926
65399,38.968493,-76.793311
65400,38.968403,-76.791675
65401,38.968234,-76.790266
65402,38.968584,-76.788864
65403,38.968337,-76.787428
65404,38.968165,-76.786457
65405,38.968393,-76.784495
65406,38.968645,-76.783218
65407,38.968325,-76.781727
65408,38.968592,-76.780477
65409,38.968207,-76.778933
65410,38.968366,-76.777691
65411,38.968404,-76.776479
65412,38.969681,-77.225005
65413,38.969721,-77.223871
65414,38.969946,-77.222112
65415,38.969724,-77.220731
65416,38.969724,-77.219300
65417,38.969900,-77.218050
65418,38.969821,-77.216700
65419,38.969820,-77.215487
65420,38.969569,-77.214008
65421,38.970030,-77.212495
65422,38.969934,-77.211138
65423,38.969674,-77.209607
65424,38.969696,-77.207914
65425,38.969817,-77.206453
65426,38.969625,-77.205007
65427,38.969928,-77.204112
65428,38.969659,-77.202687
65429,38.969579,-77.200835
65430,38.969862,-77.199662
65431,38.969919,-77.198142
65432,38.970009,-77.196516
65433,38.969779,-77.195386
65434,38.969662,-77.194047
65435,38.970039,-77.192209
65436,38.969898,-77.190893
65437,38.969791,-77.189495
65438,38.970039,-77.188196
65439,38.970110,-77.186720
65440,38.970033,-77.185073
65441,38.969775,-77.183679
65442,38.970060,-77.182222
65443,38.969716,-77.181220
65444,38.970016,-77.179635
65445,38.969745,-77.178080
65446,38.969650,-77.176571
65447,38.969565,-77.175237
65448,38.969734,-77.173975
65449,38.969882,-77.172323
65450,38.969580,-77.171223
65451,38.969826,-77.169420
65452,38.969855,-77.168249
65453,38.969753,-77.166588
65454,38.969849,-77.165572
65455,38.969770,-77.163983
65456,38.969677,-77.162302
65457,38.969768,-77.161332
65458,38.969603,-77.159396
65459,38.969708,-77.158457
65460,38.969577,-77.156562
65461,38.969989,-77.155364
65462,38.969696,-77.153757
65463,38.970082,-77.152640
65464,38.969571,-77.150964
65465,38.969689,-77.149765
65466,38.969921,-77.148136
65467,38.970089,-77.146692
65468,38.969662,-77.145182
65469,38.969925,-77.143757
65470,38.969657,-77.142699
65471,38.969634,-77.141337
65472,38.969624,-77.139671
65473,38.969826,-77.138263
65474,38.970042,-77.137126
65475,38.969581,-77.135563
65476,38.969971,-77.134059
65477,38.970011,-77.132637
65478,38.969997,-77.131411
65479,38.969972,-77.129884
65480,38.969772,-77.128112
65481,38.969843,-77.126619
65482,38.969640,-77.125219
65483,38.970088,-77.124150
65484,38.970069,-77.122426
65485,38.969694,-77.121071
65486,38.970131,-77.119941
65487,38.969937,-77.118273
65488,38.969754,-77.117065
65489,38.970021,-77.115527
65490,38.969800,-77.113928
65491,38.969850,-77.112836
65492,38.969599,-77.111462
65493,38.969895,-77.109767
65494,38.969852,-77.108575
65495,38.969833,-77.106908
65496,38.969937,-77.105568
65497,38.970044,-77.103871
65498,38.969641,-77.102719
65499,38.969704,-77.101155
65500,38.970133,-77.099663
65501,38.969926,-77.098483
65502,38.969907,-77.096878
65503,38.969636,-77.095481
65504,38.969593,-77.094123
65505,38.969844,-77.092798
65506,38.969794,-77.091139
65507,38.969953,-77.089628
65508,38.969852,-77.088508
65509,38.969913,-77.086992
65510,38.970049,-77.085752
65511,38.969670,-77.083840
65512,38.969976,-77.082865
65513,38.969837,-77.081007
65514,38.969637,-77.079809
65515,38.969902,-77.078259
65516,38.970003,-77.077096
65517,38.969585,-77.075355
65518,38.970021,-77.073858
65519,38.969577,-77.072503
65520,38.969647,-77.071098
65521,38.969821,-77.070077
65522,38.970090,-77.068646
65523,38.970065,-77.067169
65524,38.969960,-77.065749
65525,38.969804,-77.064088
65526,38.970126,-77.062892
65527,38.969978,-77.061518
65528,38.969763,-77.059716
65529,38.970064,-77.058454
65530,38.969713,-77.056903
65531,38.970061,-77.055371
65532,38.970132,-77.054209
65533,38.969592,-77.052942
65534,38.969802,-77.051241
65535,38.969666,-77.049794
65536,38.969832,-77.048632
65537,38.969964,-77.047147
65538,38.969996,-77.045444
65539,38.969853,-77.043924
65540,38.969604,-77.042696
65541,38.970034,-77.041506
65542,38.969963,-77.040092
65543,38.969831,-77.038251
65544,38.969998,-77.037338
65545,38.970031,-77.035642
65546,38.969766,-77.034322
65547,38.969625,-77.033041
65548,38.969837,-77.031581
65549,38.970081,-77.029810
65550,38.969717,-77.028713
65551,38.969938,-77.027329
65552,38.969748,-77.025508
65553,38.969961,-77.024122
65554,38.969892,-77.022722
65555,38.969767,-77.021406
65556,38.969704,-77.019922
65557,38.969982,-77.018353
65558,38.969910,-77.016881
65559,38.969638,-77.015864
65560,38.969996,-77.014342
65561,38.969651,-77.012932
65562,38.969734,-77.011158
65563,38.969807,-77.010057
65564,38.970091,-77.008765
65565,38.969930,-77.006907
65566,38.969883,-77.005733
65567,38.970048,-77.004391
65568,38.970027,-77.002583
65569,38.969674,-77.001266
65570,38.969565,-77.000038
65571,38.970130,-76.998584
65572,38.969690,-76.997015
65573,38.969784,-76.995873
65574,38.970035,-76.994065
65575,38.969758,-76.992674
65576,38.969616,-76.991189
65577,38.970084,-76.990127
65578,38.970112,-76.988446
65579,38.969703,-76.987294
65580,38.969894,-76.985746
65581,38.969764,-76.984182
65582,38.969806,-76.982761
65583,38.969635,-76.981300
65584,38.969779,-76.980209
65585,38.970050,-76.978649
65586,38.969770,-76.977272
65587,38.969642,-76.975632
65588,38.969867,-76.974252
65589,38.969984,-76.972926
65590,38.969706,-76.971701
65591,38.969686,-76.970301
65592,38.969725,-76.968848
65593,38.969660,-76.967278
65594,38.970118,-76.965560
65595,38.969918,-76.964329
65596,38.969782,-76.963030
65597,38.969626,-76.961399
65598,38.970052,-76.960099
65599,38.969750,-76.958612
65600,38.969670,-76.957305
65601,38.969655,-76.955743
65602,38.970106,-76.954565
65603,38.969704,-76.953155
65604,38.969632,-76.951584
65605,38.969769,-76.950299
65606,38.970015,-76.948771
65607,38.969884,-76.947461
65608,38.969579,-76.945842
65609,38.969747,-76.944268
65610,38.969660,-76.943086
65611,38.969738,-76.941388
65612,38.970057,-76.940171
65613,38.969806,-76.938813
65614,38.969633,-76.937464
65615,38.969818,-76.935973
65616,38.969715,-76.934702
65617,38.969928,-76.933286
65618,38.969741,-76.931649
65619,38.969759,-76.930197
65620,38.969919,-76.928798
65621,38.969822,-76.927134
65622,38.969734,-76.925818
65623,38.969896,-76.924425
65624,38.969752,-76.923270
65625,38.969957,-76.921340
65626,38.969837,-76.920223
65627,38.969715,-76.918881
65628,38.969837,-76.917320
65629,38.969737,-76.915995
65630,38.969830,-76.914479
65631,38.969908,-76.913267
65632,38.970105,-76.911695
65633,38.969829,-76.910467
65634,38.969750,-76.908644
65635,38.970086,-76.907142
65636,38.969998,-76.906004
65637,38.969818,-76.904400
65638,38.969690,-76.902999
65639,38.970024,-76.901771
65640,38.969846,-76.900357
65641,38.969916,-76.898828
65642,38.969920,-76.897545
65643,38.969867,-76.895821
65644,38.969871,-76.894790
65645,38.969892,-76.893216
65646,38.969847,-76.891935
65647,38.969957,-76.890507
65648,38.969941,-76.889009
65649,38.969965,-76.887282
65650,38.969942,-76.886010
65651,38.969657,-76.884740
65652,38.969662,-76.883330
65653,38.969597,-76.881859
65654,38.970019,-76.880373
65655,38.970026,-76.878748
65656,38.969564,-76.877457
65657,38.969564,-76.875721
65658,38.969771,-76.874588
65659,38.969895,-76.873035
65660,38.970010,-76.871974
65661,38.969980,-76.870289
65662,38.969842,-76.868632
65663,38.969628,-76.867660
65664,38.969586,-76.865892
65665,38.969782,-76.864304
65666,38.969984,-76.863182
65667,38.969707,-76.861581
65668,38.970030,-76.860385
65669,38.969735,-76.858743
65670,38.970099,-76.857478
65671,38.969837,-76.856043
65672,38.969656,-76.854417
65673,38.969763,-76.853311
65674,38.969827,-76.851920
65675,38.969565,-76.850262
65676,38.969822,-76.848803
65677,38.970076,-76.847615
65678,38.969994,-76.846290
65679,38.969764,-76.844863
65680,38.970107,-76.843157
65681,38.969760,-76.841755
65682,38.970018,-76.840083
65683,38.969922,-76.838988
65684,38.970064,-76.837378
65685,38.970076,-76.835838
65686,38.969635,-76.834430
65687,38.969600,-76.833373
65688,38.969876,-76.831591
65689,38.969836,-76.830597
65690,38.969748,-76.828899
65691,38.970046,-76.827456
65692,38.969589,-76.825943
65693,38.970118,-76.824823
65694,38.969683,-76.823466
65695,38.969798,-76.822009
65696,38.969630,-76.820347
65697,38.969725,-76.818772
65698,38.969695,-76.817392
65699,38.969664,-76.816221
65700,38.970021,-76.814972
65701,38.969998,-76.813381
65702,38.970098,-76.811647
65703,38.969915,-76.810276
65704,38.969819,-76.808704
65705,38.969873,-76.807415
65706,38.969671,-76.805879
65707,38.969840,-76.804803
65708,38.969690,-76.803244
65709,38.970021,-76.801635
65710,38.969960,-76.800305
65711,38.969642,-76.799214
65712,38.969724,-76.797375
65713,38.969749,-76.796222
65714,38.969583,-76.794566
65715,38.969743,-76.793449
65716,38.969609,-76.791976
65717,38.969827,-76.790203
65718,38.969619,-76.789310
65719,38.969638,-76.787814
65720,38.969901,-76.785937
65721,38.969970,-76.784655
65722,38.969616,-76.783588
65723,38.969799,-76.782002
65724,38.969764,-76.780391
65725,38.969651,-76.778883
65726,38.969686,-76.777901
65727,38.969828,-76.776475
65728,38.971177,-77.225441
65729,38.971040,-77.223679
65730,38.971165,-77.222585
65731,38.971155,-77.220973
65732,38.971354,-77.219443
65733,38.971222,-77.217954
65734,38.971002,-77.216707
65735,38.971178,-77.215445
65736,38.970997,-77.213728
65737,38.970992,-77.212245
65738,38.971312,-77.210920
65739,38.971540,-77.209651
65740,38.971529,-77.208138
65741,38.970995,-77.206619
65742,38.971233,-77.205395
65743,38.971353,-77.204001
65744,38.971008,-77.202162
65745,38.971063,-77.200904
65746,38.971321,-77.199531
65747,38.971120,-77.198068
65748,38.971485,-77.196892
65749,38.971025,-77.195150
65750,38.971125,-77.194096
65751,38.971101,-77.192389
65752,38.971494,-77.191270
65753,38.971449,-77.189746
65754,38.971269,-77.187994
65755,38.971468,-77.186793
65756,38.971531,-77.185329
65757,38.971341,-77.184108
65758,38.971210,-77.182245
65759,38.971283,-77.180883
65760,38.971352,-77.179340
65761,38.971305,-77.178207
65762,38.971422,-77.177036
65763,38.971412,-77.175250
65764,38.971043,-77.174152
65765,38.971241,-77.172515
65766,38.971226,-77.171310
65767,38.971009,-77.169862
65768,38.971186,-77.168221
65769,38.971454,-77.167054
65770,38.971321,-77.165445
65771,38.971473,-77.163922
65772,38.971057,-77.162297
65773,38.971174,-77.161337
65774,38.971336,-77.159432
65775,38.971230,-77.158405
65776,38.971276,-77.156911
65777,38.971360,-77.155250
65778,38.971488,-77.153761
65779,38.971455,-77.152340
65780,38.971310,-77.150844
65781,38.970998,-77.149670
65782,38.971095,-77.148016
65783,38.971019,-77.147065
65784,38.971386,-77.145268
65785,38.971057,-77.143702
65786,38.971421,-77.142431
65787,38.971269,-77.141027
65788,38.971071,-77.139848
65789,38.971213,-77.138281
65790,38.971312,-77.136919
65791,38.971065,-77.135538
65792,38.971192,-77.133956
65793,38.971275,-77.132633
65794,38.971525,-77.130861
65795,38.971475,-77.129590
65796,38.971152,-77.128230
65797,38.971305,-77.126999
65798,38.971240,-77.125545
65799,38.971393,-77.124039
65800,38.971546,-77.122606
65801,38.970992,-77.121035
65802,38.971530,-77.119886
65803,38.971038,-77.118311
65804,38.971072,-77.116762
65805,38.971096,-77.115541
65806,38.971397,-77.114093
65807,38.971258,-77.112693
65808,38.971064,-77.111099
65809,38.971431,-77.109490
65810,38.971495,-77.108570
65811,38.971467,-77.107060
65812,38.971539,-77.105404
65813,38.971325,-77.104127
65814,38.971541,-77.102837
65815,38.971200,-77.100967
65816,38.971403,-77.099524
65817,38.971072,-77.098421
65818,38.971082,-77.096991
65819,38.971396,-77.095316
65820,38.971225,-77.094111
65821,38.971415,-77.092715
65822,38.971064,-77.091488
65823,38.971256,-77.089902
65824,38.971450,-77.088234
65825,38.971365,-77.086981
65826,38.971230,-77.085578
65827,38.971432,-77.084270
65828,38.971170,-77.082587
65829,38.971403,-77.081319
65830,38.971217,-77.079972
65831,38.971356,-77.078352
65832,38.971093,-77.076884
65833,38.971346,-77.075610
65834,38.971290,-77.073997
65835,38.971441,-77.072920
65836,38.971109,-77.071347
65837,38.971321,-77.069852
65838,38.971086,-77.068418
65839,38.971483,-77.066934
65840,38.971138,-77.065458
65841,38.971106,-77.063876
65842,38.971373,-77.062714
65843,38.971179,-77.061448
65844,38.971556,-77.059644
65845,38.970997,-77.058393
65846,38.971216,-77.056758
65847,38.971360,-77.055577
65848,38.971226,-77.054169
65849,38.971287,-77.052699
65850,38.971242,-77.051499
65851,38.971439,-77.049739
65852,38.971342,-77.048729
65853,38.971407,-77.047259
65854,38.971170,-77.045883
65855,38.971440,-77.044369
65856,38.971145,-77.042752
65857,38.971442,-77.041301
65858,38.971064,-77.039698
65859,38.971525,-77.038767
65860,38.971485,-77.036983
65861,38.971479,-77.035714
65862,38.971024,-77.034338
65863,38.971084,-77.032744
65864,38.971176,-77.031231
65865,38.971016,-77.029806
65866,38.971384,-77.028360
65867,38.971023,-77.027331
65868,38.971059,-77.025714
65869,38.971171,-77.024323
65870,38.971265,-77.022721
65871,38.971311,-77.021391
65872,38.971063,-77.019983
65873,38.971244,-77.018361
65874,38.971356,-77.017155
65875,38.971336,-77.015493
65876,38.971383,-77.014304
65877,38.971526,-77.012642
65878,38.971556,-77.011426
65879,38.971002,-77.010094
65880,38.971208,-77.008482
65881,38.971152,-77.007070
65882,38.971342,-77.005877
65883,38.971208,-77.004554
65884,38.971438,-77.002740
65885,38.971002,-77.001156
65886,38.971230,-77.000100
65887,38.971362,-76.998356
65888,38.971347,-76.996928
65889,38.971154,-76.995763
65890,38.971342,-76.994184
65891,38.971088,-76.992735
65892,38.971316,-76.991495
65893,38.971223,-76.989809
65894,38.971160,-76.988390
65895,38.971239,-76.986928
65896,38.971500,-76.985623
65897,38.971176,-76.984532
65898,38.971054,-76.983049
65899,38.971273,-76.981671
65900,38.971310,-76.979766
65901,38.971435,-76.978805
65902,38.971086,-76.977403
65903,38.971255,-76.975829
65904,38.971067,-76.974463
65905,38.971503,-76.972787
65906,38.971162,-76.971687
65907,38.971133,-76.970098
65908,38.971062,-76.968444
65909,38.971174,-76.967396
65910,38.971187,-76.966009
65911,38.971537,-76.964270
65912,38.971056,-76.962894
65913,38.971421,-76.961240
65914,38.971329,-76.959850
65915,38.971092,-76.958711
65916,38.971165,-76.957019
65917,38.971302,-76.955940
65918,38.971496,-76.954307
65919,38.971189,-76.952851
65920,38.971394,-76.951410
65921,38.971420,-76.949844
65922,38.971055,-76.948889
65923,38.971498,-76.947112
65924,38.971371,-76.945851
65925,38.971105,-76.944661
65926,38.971492,-76.942806
65927,38.971448,-76.941369
65928,38.971162,-76.940011
65929,38.971260,-76.938935
65930,38.971558,-76.937398
65931,38.971546,-76.935775
65932,38.971421,-76.934700
65933,38.971288,-76.933185
65934,38.971176,-76.931634
65935,38.971354,-76.930061
65936,38.971121,-76.928625
65937,38.971185,-76.927192
65938,38.971543,-76.926026
65939,38.971019,-76.924213
65940,38.971519,-76.922936
65941,38.971455,-76.921753
65942,38.971098,-76.920380
65943,38.971098,-76.918552
65944,38.971476,-76.917435
65945,38.971358,-76.915862
65946,38.971357,-76.914714
65947,38.971321,-76.912953
65948,38.971407,-76.911419
65949,38.971450,-76.910021
65950,38.971172,-76.908728
65951,38.971439,-76.907518
65952,38.971090,-76.906115
65953,38.971188,-76.904640
65954,38.971139,-76.903315
65955,38.971511,-76.901484
65956,38.971494,-76.900194
65957,38.971014,-76.898932
65958,38.971423,-76.897327
65959,38.971268,-76.896125
65960,38.971502,-76.894552
65961,38.971128,-76.892905
65962,38.971452,-76.891461
65963,38.971000,-76.890062
65964,38.971545,-76.888814
65965,38.971087,-76.887380
65966,38.971095,-76.885848
65967,38.971305,-76.884749
65968,38.971296,-76.883215
65969,38.971135,-76.881756
65970,38.971234,-76.880437
65971,38.971168,-76.878558
65972,38.971347,-76.877590
65973,38.970999,-76.875866
65974,38.971374,-76.874567
65975,38.971535,-76.872851
65976,38.971092,-76.871991
65977,38.971234,-76.870560
65978,38.971280,-76.868714
65979,38.971131,-76.867533
65980,38.971295,-76.865924
65981,38.971172,-76.864710
65982,38.971249,-76.863078
65983,38.971386,-76.861977
65984,38.971292,-76.860470
65985,38.971359,-76.858868
65986,38.971542,-76.857733
65987,38.971445,-76.855978
65988,38.971234,-76.854489
65989,38.971163,-76.852969
65990,38.971124,-76.851616
65991,38.971422,-76.850090
65992,38.971094,-76.848643
65993,38.971343,-76.847295
65994,38.971518,-76.846151
65995,38.971298,-76.844830
65996,38.971392,-76.843181
65997,38.971243,-76.841597
65998,38.971399,-76.840092
65999,38.971544,-76.839027
66000,38.971222,-76.837418
66001,38.971072,-76.836130
66002,38.971421,-76.834541
66003,38.971217,-76.832944
66004,38.971390,-76.831984
66005,38.971410,-76.830139
66006,38.971273,-76.829071
66007,38.971387,-76.827558
66008,38.971372,-76.825988
66009,38.971296,-76.824944
66010,38.971289,-76.823466
66011,38.971327,-76.821640
66012,38.971338,-76.820482
66013,38.971308,-76.818875
66014,38.971497,-76.817393
